TaxId	GenomeSize(Mb)
376489	4.42663
53635	0.26888
131112	1.99834
288965	4.89768
2500543	4.80936
29379	2.26305
1267423	4.66077
57029	4.32183
585455	3.26653
2585135	4.22804
408139	4.41692
1792508	5.50553
1155384	3.50831
1842727	5.89564
38301	2.69597
2072590	6.33749
271420	4.63275
1848580	4.70778
679318	5.91918
2040586	4.37199
1699622	3.15697
195248	2.11117
33072	4.34213
754477	2.74529
1468409	7.63734
155322	5.93551
1400053	2.65725
2495582	6.63234
80852	4.63513
336203	5.00513
2175864	8.19266
1882757	8.19266
573569	2.03593
1920116	4.86238
1329899	2.65543
2587851	2.87473
60480	4.80881
1699624	3.15697
1157948	1.7499
2508880	2.95935
83561	1.3955
655307	2.30292
1834198	3.80284
2580412	2.37349
1118153	3.86986
994696	0.810172
2699183	0.873056
712528	2.35188
1870984	2.08021
867076	6.66212
1950	8.77589
134287	1.1216
96230	4.43489
1469502	3.27655
231049	2.82895
320787	6.15883
2681308	4.86238
2597770	6.21891
332056	4.60643
2494374	4.38742
2675216	2.47337
2282170	5.02953
1453352	3.56981
1303590	1.87261
2487929	0.622921
217159	5.67281
1913578	4.17531
2202826	5.56725
2599293	4.02466
1179670	2.50314
29410	2.11117
1394889	2.39636
2559074	6.21891
1930557	4.80881
1281578	2.21171
2494234	2.72516
334852	6.28663
693444	4.76218
2483798	4.32395
2518645	4.01248
261292	3.08563
81028	3.05558
113562	10.5855
1765967	3.44883
106634	2.83534
169292	2.73412
2493673	6.63908
203263	2.92644
14	1.9569
1471400	2.36026
128574	5.64338
1933909	2.57822
2585717	3.48754
2686366	3.93476
103733	10.9062
1467	4.35963
2083051	6.21891
1446794	3.69268
2589797	4.22804
161360	3.78836
445576	6.51244
387092	1.75712
2699179	0.856991
2694929	4.96585
1967	9.95858
2079792	3.1811
2571746	7.63734
2153385	4.59712
154046	6.98365
1987356	1.67877
551996	7.18773
2704467	4.04628
861208	5.66866
167965	1.14857
28258	4.17724
315358	1.36523
1866	8.77347
2587864	6.81219
1723645	5.91918
240495	7.07323
1670830	3.98016
884684	1.77818
2572036	4.35389
585425	2.11117
633807	2.35089
728	2.55635
1752064	6.33298
147322	6.19726
1602	2.33632
497725	5.38046
1855380	6.21891
1758689	3.59739
1542390	1.86161
1005039	2.2681
82688	2.52282
77551	0.702481
2594265	4.00591
1335061	4.6646
1389011	3.80336
2509719	3.45874
1071080	5.04024
47858	7.33895
29552	1.84511
2267265	5.04024
65741	6.12927
2609257	3.61332
332410	3.06254
83263	6.34898
2708117	3.41269
2293	2.79128
81475	3.60346
1164	5.48614
324057	6.66212
511746	2.28715
1703971	6.27963
86185	4.9925
488	2.49265
206662	8.19266
1714373	3.49941
618	5.26998
1053	2.69289
2594454	8.19266
2603277	6.27963
2604421	7.96992
2587868	5.63949
2211212	6.66212
1795	5.42138
373994	7.37345
2259595	7.13646
237258	2.73627
891974	3.9812
36740	2.28192
1431246	5.69675
1354732	6.2991
2108445	6.63908
444103	8.19266
227605	4.42246
36822	5.23371
2681984	4.69984
319707	6.25678
1191459	7.99797
1366	2.3471
1656	3.33638
55211	4.84883
1492898	5.94086
1977864	0.980661
39950	1.26074
2594883	3.6154
56450	5.27076
2182384	3.37213
2201271	5.252
302167	4.2896
2509457	3.85998
52774	3.1958
1945892	5.46157
2136182	3.71087
39691	6.32347
2587867	6.81219
29433	2.30964
1611770	6.21891
2233851	3.94939
313603	4.24635
1018	2.65865
247523	4.54388
1470176	6.59635
1235591	5.96749
1839798	5.04024
84032	4.59085
1421430	6.07572
626937	2.94023
53461	6.0603
265949	5.9409
169765	4.99914
2267264	4.40236
1848754	1.50642
1196083	2.45321
2596890	9.50342
2137	1.16055
2339259	4.74517
1902245	4.5608
307502	1.23691
1006	4.51649
1479	3.24182
2488560	5.8714
1538644	5.21842
196024	4.77692
1853276	2.30292
219572	6.37717
2482728	5.252
298596	3.43658
2083284	8.19266
1486991	4.51314
2527973	7.76972
1206777	6.21891
621376	4.73392
1030157	4.02999
638619	1.82339
1855726	7.63734
2587163	4.31057
2048654	3.82395
2080742	3.10194
150829	3.85567
2610895	2.8499
46257	6.00549
51049	2.10335
1150389	3.07421
42422	2.64926
2527691	4.73769
1458426	2.62324
2004468	2.63354
1113728	3.23979
1391654	12.1915
1416614	4.72479
2584122	5.16896
35789	1.41711
680279	4.36937
717785	3.8755
184917	4.61808
2493671	6.63908
1969806	4.03761
1250231	3.545181
1763536	3.84046
2590777	6.27963
1835721	0.298471
76947	4.08313
28082	4.38312
359370	4.68353
243899	1.62225
2153354	6.20809
2424	1.47224
2019568	5.109913
76629	0.911768
104	6.18881
1316593	2.65272
2692234	8.19266
2683284	3.99476
70864	5.17458
2293838	2.68819
1337936	8.23273
1670641	5.2078
1450761	3.61419
76731	5.65678
472834	0.479855
216931	1.33608
180	2.55954
875171	4.38548
321985	7.50495
45498	1.3677
1842539	5.70588
2546351	2.68819
35788	1.29092
544580	3.1092
1356852	5.09266
2093857	3.57611
2014542	3.23979
2601677	2.74695
351604	5.13636
2079791	2.81361
1121358	2.67317
1826607	4.3447
1102	2.30599
118613	6.21891
1061	3.77145
2319844	4.02999
1136497	4.02308
1860122	2.23351
2045452	3.86099
472569	2.95888
1837283	8.19266
400668	4.18089
1727164	5.252
1169025	7.71249
2479393	6.21891
1652545	4.33959
2681766	7.81131
1316444	0.626626
1774743	5.04024
685565	4.88568
1763363	3.02031
1282737	2.60847
2172098	3.55276
2558361	1.96167
533	4.41862
1678128	3.38359
300825	3.99408
2558918	3.99855
1531429	1.96709
80842	5.72947
2528203	3.63604
1809055	3.44947
155085	2.48131
1727196	5.05745
1907575	3.82756
45610	2.93158
2587855	3.80336
1564506	4.28873
2217867	6.21891
199592	3.42922
1771	5.31391
142650	0.865472
2592654	2.55789
39483	1.94643
1288636	3.71291
556325	2.77921
1827481	4.80886
1546149	4.06128
2506452	3.53751
1049583	2.87826
1031538	3.60261
2594460	8.19266
1813821	4.47062
2676871	8.19266
2614639	5.4574
63363	1.30464
2700081	3.96035
2527983	6.76115
2614801	2.94433
2582831	8.19266
2591108	9.06353
81459	0.834093
292913	4.17531
573658	0.149469
2033032	4.63858
1855519	4.56125
2675225	4.78703
1573711	6.21891
1080068	6.33298
1532905	6.66212
2478663	4.49251
330734	3.9986
536018	6.02964
1971	9.99047
1778678	8.10178
488142	5.30839
2421	1.97505
2575699	4.1239
367190	4.76612
2609252	3.61332
2109690	2.78503
1486245	3.99252
1658672	2.83055
2582830	3.01142
423351	8.40832
1173025	5.07624
1147	3.85376
1964448	1.09775
797291	4.01438
69499	1.80417
2596828	4.91391
2674991	5.28905
2051906	2.9343
1893	9.07599
256	4.22764
1486262	4.81733
336988	1.83904
1906742	3.49941
1914525	4.17531
271065	4.79671
111501	4.15995
642780	4.05858
1441095	4.59771
1945658	2.65272
649831	9.29389
490759	4.12641
271	2.33819
1703967	6.27963
100901	0.95799
1841249	8.19266
2005463	8.23273
67825	5.38581
2676868	4.62185
179879	7.60818
1727214	5.91918
512649	4.76866
2419771	3.6778
301301	3.05971
735	2.09403
1407071	3.44947
2493678	6.63908
1324352	4.48629
2507582	5.91918
38310	4.57863
2508307	4.84634
2527993	7.74227
1383885	3.77247
2364271	6.27963
1798225	1.56562
83552	3.00412
1461582	2.19106
2679994	2.1437
71667	2.12181
224012	7.09456
216938	1.32655
238836	4.91277
2161747	3.70271
401471	4.91032
1814290	4.02264
202462	0.576118
41899	7.95869
282217	7.01812
1852374	1.74178
556287	1.2517
190721	6.12176
2211106	2.53703
1915310	4.80886
717609	2.53234
2565555	4.02999
2065379	3.29917
279826	5.7564
2086584	2.76959
1921565	4.056724
2575923	3.91313
63186	5.52171
463014	5.95432
207745	7.01812
87541	1.6497
55197	3.5804
33943	2.82645
2599600	4.84554
1573719	6.21891
480520	4.03446
944	1.31491
158500	6.61131
72	2.42124
1509244	1.83821
1545702	1.99616
1763534	2.89508
381751	1.36792
1849967	8.19266
1274631	6.61495
1853278	2.47417
2557994	5.21842
1740262	4.868
1415630	6.21891
178399	4.32719
2652177	2.29152
2033435	3.55117
1500686	6.21891
2584940	5.09266
134537	8.93876
2609255	3.61332
13689	4.34089
1703964	6.27963
1751286	8.28895
88233	3.20096
146923	7.72988
230089	5.1471
69539	4.43365
266748	3.13071
246787	6.97533
52766	2.67481
1867719	6.08103
208596	2.23506
2290922	3.33265
2202149	2.63906
33968	2.00859
1921087	2.30166
1930273	8.54249
76258	3.82733
2560053	4.80114
390884	5.60804
1721091	4.49251
873	4.20053
421	5.22945
118000	3.22208
748247	4.96748
1636603	3.44947
1807790	5.91918
1556	3.10825
2508306	4.84634
1775	5.31852
89152	2.5219
2527979	10.9758
79881	4.10009
446683	4.69734
754423	3.66232
2587849	3.86986
1487956	2.47337
299262	4.53145
2053591	3.31264
2587862	4.50101
2203204	8.19266
1623	2.13539
191579	4.63358
2058135	3.414
2572594	3.7669
339268	5.62667
43	12.3161
2072412	4.37199
1076550	5.05151
1045808	5.91918
1851505	2.7226
1813871	5.52803
1336795	1.56562
1882749	3.94563
2653857	9.48849
1401	7.06243
2703788	4.40473
561061	4.45132
359303	4.60259
43348	5.94156
1833852	3.24018
33887	3.20051
319236	2.93576
2584094	3.30435
2570561	3.14302
53435	1.13339
2527965	7.30783
2005464	9.6636
202747	1.52205
1302376	1.8356
163164	1.26778
2651334	3.82305
68173	8.02779
2596949	4.80886
147709	2.49711
2051957	3.07869
1265445	4.37635
1891098	3.30727
28187	2.4696
83526	2.74184
2079227	4.33959
68214	10.708
2599297	4.02999
1798219	4.04985
2293862	4.51184
2699178	0.856991
2547394	4.21723
1911586	2.69319
499555	3.51925
1327989	5.30839
1470434	4.09187
2072411	4.37199
1476901	3.03453
1276	2.78357
1404864	7.26799
1223566	8.04877
1666906	3.86986
912630	3.49941
1193712	0.603949
2712698	3.35758
1603	1.55479
55206	4.65397
1096243	2.582
1898474	2.35593
2714109	5.32016
204	2.17396
1389192	6.83523
115561	3.93343
1307839	4.81239
69964	5.29237
1909732	3.17444
1798224	7.48606
237610	5.30514
2120	1.04091
391036	1.10258
253237	6.21891
2547399	8.28514
1508644	1.52978
63612	4.30208
2069256	6.21891
1749074	0.64783
2546359	7.84195
81032	3.70502
2483110	2.78045
2219057	6.21891
141391	0.756845
28123	2.19275
2498848	6.21891
216427	0.849334
1972431	6.16645
92245	2.15836
2686360	4.08418
2067960	3.22551
2018025	8.61222
1814	7.21713
75293	10.1847
2497860	4.3285
142877	3.17607
1671721	4.12641
126738	1.7499
1697043	4.53739
743722	5.21842
1389004	3.80336
530584	6.98095
92947	2.71383
2282656	4.02466
1633	1.8786
2602016	5.86525
2020	5.63902
35818	1.80403
1500687	6.21891
1424653	1.86486
2590785	4.47311
40988	4.86879
121292	4.99193
2587161	3.67966
721785	3.79657
544718	1.92259
925818	5.56725
208226	4.92957
2490939	5.43179
2267833	5.85874
2587859	6.21891
2023772	6.66212
2600320	3.07707
313588	2.90541
166486	4.29467
2547600	4.49251
2268024	2.72341
2500532	3.81156
28068	5.10416
194424	3.02984
56956	2.38827
345632	3.6187
2528035	4.32459
2502791	3.75417
1297742	9.49043
2603206	5.03202
2024580	8.20332
1007105	3.27359
1933929	3.85376
85693	5.8317
1735038	3.52642
320497	3.39536
1295366	6.26718
1511	2.71546
2662397	8.88033
2583452	2.7422
2358479	3.66232
2697562	4.84981
2527989	5.47522
1978467	6.21891
1576550	0.741697
7	5.36977
1827300	6.21891
45663	2.90957
1619308	4.35165
46354	2.78506
1844006	4.20722
1783515	9.08337
1703970	6.27963
464	3.81851
723	2.47481
7227	137.688
9606	2859.97
40091	2.07963
69825	6.3837
335972	3.83967
1667024	3.78727
